site,year,cdc_week,week_start,total_mosquitoes,predicted_count,risk_level,risk_label
WAS001,2018,42,2018-10-15,0.0,0.0,0,Negligible
WAS001,2019,17,2019-04-22,8.0,8.0,0,Negligible
WAS001,2019,18,2019-04-29,6.0,6.0,0,Negligible
WAS001,2019,19,2019-05-06,140.0,140.0,6,Elevated
WAS001,2019,20,2019-05-13,62.0,62.0,4,Moderate
WAS001,2019,21,2019-05-20,13.0,13.0,1,Very Low
WAS001,2019,22,2019-05-27,25.0,25.0,3,Low-Moderate
WAS001,2019,23,2019-06-03,98.0,98.0,6,Elevated
WAS001,2019,24,2019-06-10,92.0,92.0,6,Elevated
WAS001,2019,25,2019-06-17,65.0,65.0,5,Moderate-High
WAS001,2019,26,2019-06-24,44.0,44.0,4,Moderate
WAS001,2019,27,2019-07-01,44.0,44.0,4,Moderate
WAS001,2019,28,2019-07-08,22.0,22.0,3,Low-Moderate
WAS001,2019,29,2019-07-15,18.0,18.0,2,Low
WAS001,2019,30,2019-07-22,54.0,54.0,4,Moderate
WAS001,2019,31,2019-07-29,41.0,41.0,4,Moderate
WAS001,2019,32,2019-08-05,36.0,36.0,3,Low-Moderate
WAS001,2019,33,2019-08-12,12.0,12.0,1,Very Low
WAS001,2019,34,2019-08-19,9.0,9.0,1,Very Low
WAS001,2019,35,2019-08-26,14.0,14.0,1,Very Low
WAS001,2019,36,2019-09-02,0.0,0.0,0,Negligible
WAS001,2019,37,2019-09-09,0.0,0.0,0,Negligible
WAS001,2020,17,2020-04-20,2.0,2.0,0,Negligible
WAS001,2020,20,2020-05-11,52.0,52.0,4,Moderate
WAS001,2020,21,2020-05-18,26.0,26.0,3,Low-Moderate
WAS001,2020,22,2020-05-25,39.0,39.0,3,Low-Moderate
WAS001,2020,23,2020-06-01,32.0,32.0,3,Low-Moderate
WAS001,2020,25,2020-06-15,28.0,28.0,3,Low-Moderate
WAS001,2020,26,2020-06-22,7.0,7.0,0,Negligible
WAS001,2020,28,2020-07-06,12.0,12.0,1,Very Low
WAS001,2020,29,2020-07-13,107.0,107.0,6,Elevated
WAS001,2022,38,2022-09-19,1759.0,1759.0,10,Outbreak
WAS001,2022,39,2022-09-26,151.0,151.0,7,High
WAS001,2022,40,2022-10-03,14.0,14.0,1,Very Low
WAS001,2022,41,2022-10-10,19.0,19.0,2,Low
WAS001,2023,20,2023-05-15,220.0,12.7,1,Very Low
WAS001,2023,21,2023-05-22,30.0,67.5,5,Moderate-High
WAS001,2023,22,2023-05-29,48.0,19.2,2,Low
WAS001,2023,23,2023-06-05,56.0,25.9,3,Low-Moderate
WAS001,2023,24,2023-06-12,48.0,29.7,3,Low-Moderate
WAS001,2023,25,2023-06-19,39.0,24.7,3,Low-Moderate
WAS001,2023,26,2023-06-26,43.0,24.6,3,Low-Moderate
WAS001,2023,27,2023-07-03,18.0,28.1,3,Low-Moderate
WAS001,2023,28,2023-07-10,45.0,17.3,2,Low
WAS001,2023,29,2023-07-17,12.0,33.2,3,Low-Moderate
WAS001,2023,30,2023-07-24,60.0,14.9,10,Outbreak
WAS001,2023,31,2023-07-31,8.0,39.1,10,Outbreak
WAS001,2023,32,2023-08-07,10.0,9.1,1,Very Low
WAS001,2023,33,2023-08-14,22.0,10.6,1,Very Low
WAS001,2023,35,2023-08-28,56.0,16.1,2,Low
WAS001,2023,36,2023-09-04,21.0,37.9,3,Low-Moderate
WAS001,2023,37,2023-09-11,44.0,14.2,10,Outbreak
WAS001,2023,38,2023-09-18,328.0,22.8,3,Low-Moderate
WAS001,2023,39,2023-09-25,203.0,80.3,5,Moderate-High
WAS001,2023,40,2023-10-02,48.0,59.0,4,Moderate
WAS001,2023,41,2023-10-09,120.0,21.5,10,Outbreak
WAS001,2023,42,2023-10-16,51.0,38.8,3,Low-Moderate
WAS001,2023,43,2023-10-23,13.0,24.2,3,Low-Moderate
WAS001,2024,10,2024-03-04,2.0,7.9,0,Negligible
WAS001,2024,11,2024-03-11,3.0,1.8,0,Negligible
WAS001,2024,12,2024-03-18,1.0,2.4,0,Negligible
WAS001,2024,13,2024-03-25,2.0,1.4,0,Negligible
WAS001,2024,14,2024-04-01,3.0,2.1,0,Negligible
WAS001,2024,15,2024-04-08,1.0,2.6,0,Negligible
WAS001,2024,16,2024-04-15,10.0,1.8,0,Negligible
WAS001,2024,17,2024-04-22,228.0,7.8,0,Negligible
WAS001,2024,18,2024-04-29,942.0,59.0,4,Moderate
WAS001,2024,19,2024-05-06,237.0,153.7,7,High
WAS001,2024,20,2024-05-13,215.0,58.2,4,Moderate
WAS001,2024,21,2024-05-20,109.0,70.9,5,Moderate-High
WAS001,2024,22,2024-05-27,258.0,43.1,4,Moderate
WAS001,2024,23,2024-06-03,834.0,86.1,5,Moderate-High
WAS001,2024,24,2024-06-10,277.0,203.0,8,Very High
WAS001,2024,25,2024-06-17,136.0,100.3,6,Elevated
WAS001,2024,26,2024-06-24,236.0,60.7,4,Moderate
WAS001,2024,27,2024-07-01,141.0,97.4,6,Elevated
WAS001,2024,28,2024-07-08,116.0,69.9,5,Moderate-High
WAS001,2024,29,2024-07-15,89.0,63.6,4,Moderate
WAS001,2024,30,2024-07-22,26.0,51.2,4,Moderate
WAS001,2024,31,2024-07-29,10.0,23.1,3,Low-Moderate
WAS001,2024,32,2024-08-05,10.0,11.9,1,Very Low
WAS001,2024,33,2024-08-12,1.0,12.3,1,Very Low
WAS001,2024,34,2024-08-19,2.0,3.7,0,Negligible
WAS001,2024,35,2024-08-26,1.0,4.1,0,Negligible
WAS001,2024,36,2024-09-02,7.0,2.9,0,Negligible
WAS001,2024,37,2024-09-09,2.0,9.2,1,Very Low
WAS001,2024,38,2024-09-16,20.0,4.0,0,Negligible
WAS001,2024,39,2024-09-23,11.0,14.0,1,Very Low
WAS001,2024,40,2024-09-30,13.0,11.2,1,Very Low
WAS001,2024,41,2024-10-07,6.0,12.6,1,Very Low
WAS001,2024,42,2024-10-14,0.0,7.1,0,Negligible
WAS001,2024,43,2024-10-21,0.0,0.9,0,Negligible
WAS001,2025,13,2025-03-24,0.0,0.8,0,Negligible
WAS001,2025,15,2025-04-07,0.0,0.9,0,Negligible
WAS001,2025,16,2025-04-14,0.0,1.1,0,Negligible
WAS001,2025,17,2025-04-21,0.0,0.8,0,Negligible
WAS001,2025,18,2025-04-28,1.0,1.0,0,Negligible
WAS001,2025,20,2025-05-12,0.0,2.0,0,Negligible
WAS001,2025,21,2025-05-19,0.0,1.0,0,Negligible
WAS001,2025,22,2025-05-26,2.0,1.3,0,Negligible
WAS001,2025,23,2025-06-02,0.0,4.2,0,Negligible
WAS001,2025,24,2025-06-09,1.0,1.6,0,Negligible
WAS001,2025,25,2025-06-16,1.0,3.4,0,Negligible
WAS001,2025,26,2025-06-23,3.0,3.3,0,Negligible
WAS001,2025,27,2025-06-30,3.0,5.2,0,Negligible
WAS001,2025,28,2025-07-07,0.0,5.7,0,Negligible
WAS001,2025,29,2025-07-14,4.0,2.0,0,Negligible
WAS001,2025,31,2025-07-28,0.0,6.8,0,Negligible
WAS001,2025,32,2025-08-04,1.0,1.8,0,Negligible
WAS001,2025,33,2025-08-11,4.0,3.6,0,Negligible
WAS001,2025,34,2025-08-18,1.0,7.0,0,Negligible
WAS001,2025,35,2025-08-25,6.0,3.4,0,Negligible
WAS002,2018,3,2018-01-15,0.0,0.0,0,Negligible
WAS002,2018,5,2018-01-29,0.0,0.0,0,Negligible
WAS002,2018,6,2018-02-05,0.0,0.0,0,Negligible
WAS002,2018,9,2018-03-05,0.0,0.0,0,Negligible
WAS002,2018,11,2018-03-12,2.0,2.0,0,Negligible
WAS002,2018,12,2018-03-19,1.0,1.0,0,Negligible
WAS002,2018,13,2018-03-26,3.0,3.0,0,Negligible
WAS002,2018,14,2018-04-02,1.0,1.0,0,Negligible
WAS002,2018,15,2018-04-09,4.0,4.0,0,Negligible
WAS002,2018,16,2018-04-16,2.0,2.0,0,Negligible
WAS002,2018,17,2018-04-23,6.0,6.0,0,Negligible
WAS002,2018,18,2018-04-30,5.0,5.0,0,Negligible
WAS002,2018,19,2018-05-07,5.0,5.0,0,Negligible
WAS002,2018,20,2018-05-14,2.0,2.0,0,Negligible
WAS002,2018,21,2018-05-21,31.0,31.0,3,Low-Moderate
WAS002,2018,22,2018-05-28,9.0,9.0,1,Very Low
WAS002,2018,23,2018-06-04,26.0,26.0,3,Low-Moderate
WAS002,2018,24,2018-06-11,39.0,39.0,3,Low-Moderate
WAS002,2018,25,2018-06-18,33.0,33.0,3,Low-Moderate
WAS002,2018,26,2018-06-25,63.0,63.0,4,Moderate
WAS002,2018,27,2018-07-02,86.0,86.0,5,Moderate-High
WAS002,2018,28,2018-07-09,169.0,169.0,7,High
WAS002,2018,29,2018-07-16,104.0,104.0,6,Elevated
WAS002,2018,30,2018-07-23,65.0,65.0,5,Moderate-High
WAS002,2018,31,2018-07-30,4813.0,4813.0,10,Outbreak
WAS002,2018,32,2018-08-06,43.0,43.0,4,Moderate
WAS002,2018,33,2018-08-13,352.0,352.0,9,Severe
WAS002,2018,34,2018-08-20,145.0,145.0,6,Elevated
WAS002,2018,35,2018-08-27,91.0,91.0,6,Elevated
WAS002,2018,36,2018-09-03,107.0,107.0,6,Elevated
WAS002,2018,37,2018-09-10,44.0,44.0,4,Moderate
WAS002,2018,38,2018-09-17,27.0,27.0,3,Low-Moderate
WAS002,2018,39,2018-09-24,21.0,21.0,2,Low
WAS002,2018,40,2018-10-01,16.0,16.0,2,Low
WAS002,2018,41,2018-10-08,9.0,9.0,1,Very Low
WAS002,2018,42,2018-10-15,3.0,3.0,0,Negligible
WAS002,2018,43,2018-10-22,6.0,6.0,0,Negligible
WAS002,2018,44,2018-10-29,0.0,0.0,0,Negligible
WAS002,2018,45,2018-11-05,0.0,0.0,0,Negligible
WAS002,2018,46,2018-11-12,0.0,0.0,0,Negligible
WAS002,2018,47,2018-11-19,0.0,0.0,0,Negligible
WAS002,2018,48,2018-11-26,0.0,0.0,0,Negligible
WAS002,2019,13,2019-03-25,0.0,0.0,0,Negligible
WAS002,2019,14,2019-04-01,1.0,1.0,0,Negligible
WAS002,2019,15,2019-04-08,0.0,0.0,0,Negligible
WAS002,2019,17,2019-04-22,4.0,4.0,0,Negligible
WAS002,2019,18,2019-04-29,4.0,4.0,0,Negligible
WAS002,2019,19,2019-05-06,27.0,27.0,3,Low-Moderate
WAS002,2019,20,2019-05-13,44.0,44.0,4,Moderate
WAS002,2019,21,2019-05-20,6.0,6.0,0,Negligible
WAS002,2019,22,2019-05-27,11.0,11.0,1,Very Low
WAS002,2019,23,2019-06-03,26.0,26.0,3,Low-Moderate
WAS002,2019,24,2019-06-10,61.0,61.0,4,Moderate
WAS002,2019,25,2019-06-17,33.0,33.0,3,Low-Moderate
WAS002,2019,26,2019-06-24,32.0,32.0,3,Low-Moderate
WAS002,2019,27,2019-07-01,25.0,25.0,3,Low-Moderate
WAS002,2019,28,2019-07-08,63.0,63.0,4,Moderate
WAS002,2019,29,2019-07-15,137.0,137.0,6,Elevated
WAS002,2019,30,2019-07-22,53.0,53.0,4,Moderate
WAS002,2019,31,2019-07-29,145.0,145.0,6,Elevated
WAS002,2019,32,2019-08-05,9.0,9.0,1,Very Low
WAS002,2019,33,2019-08-12,2.0,2.0,0,Negligible
WAS002,2019,34,2019-08-19,7.0,7.0,0,Negligible
WAS002,2019,35,2019-08-26,11.0,11.0,1,Very Low
WAS002,2019,36,2019-09-02,44.0,44.0,4,Moderate
WAS002,2019,37,2019-09-09,19.0,19.0,2,Low
WAS002,2019,38,2019-09-16,25.0,25.0,3,Low-Moderate
WAS002,2019,39,2019-09-23,26.0,26.0,3,Low-Moderate
WAS002,2019,40,2019-09-30,11.0,11.0,1,Very Low
WAS002,2019,41,2019-10-07,9.0,9.0,1,Very Low
WAS002,2019,42,2019-10-14,5.0,5.0,0,Negligible
WAS002,2019,43,2019-10-21,0.0,0.0,0,Negligible
WAS002,2019,44,2019-10-28,0.0,0.0,0,Negligible
WAS002,2019,45,2019-11-11,0.0,0.0,0,Negligible
WAS002,2019,46,2019-11-18,0.0,0.0,0,Negligible
WAS002,2020,7,2020-02-10,0.0,0.0,0,Negligible
WAS002,2020,9,2020-02-24,1.0,1.0,0,Negligible
WAS002,2020,10,2020-03-02,0.0,0.0,0,Negligible
WAS002,2020,12,2020-03-16,0.0,0.0,0,Negligible
WAS002,2020,13,2020-03-23,1.0,1.0,0,Negligible
WAS002,2020,14,2020-03-30,1.0,1.0,0,Negligible
WAS002,2020,15,2020-04-06,0.0,0.0,0,Negligible
WAS002,2020,16,2020-04-13,1.0,1.0,0,Negligible
WAS002,2020,17,2020-04-20,0.0,0.0,0,Negligible
WAS002,2020,18,2020-04-27,2.0,2.0,0,Negligible
WAS002,2020,19,2020-05-04,7.0,7.0,0,Negligible
WAS002,2020,20,2020-05-11,21.0,21.0,2,Low
WAS002,2020,21,2020-05-18,23.0,23.0,3,Low-Moderate
WAS002,2020,22,2020-05-25,59.0,59.0,4,Moderate
WAS002,2020,23,2020-06-01,32.0,32.0,3,Low-Moderate
WAS002,2020,24,2020-06-08,31.0,31.0,3,Low-Moderate
WAS002,2020,25,2020-06-15,76.0,76.0,5,Moderate-High
WAS002,2020,26,2020-06-22,64.0,64.0,4,Moderate
WAS002,2020,27,2020-06-29,30.0,30.0,3,Low-Moderate
WAS002,2020,28,2020-07-06,79.0,79.0,5,Moderate-High
WAS002,2020,29,2020-07-13,132.0,132.0,6,Elevated
WAS002,2020,30,2020-07-20,176.0,176.0,7,High
WAS002,2020,31,2020-07-27,107.0,107.0,6,Elevated
WAS002,2020,32,2020-08-03,324.0,324.0,9,Severe
WAS002,2020,33,2020-08-10,6.0,6.0,0,Negligible
WAS002,2020,34,2020-08-17,32.0,32.0,3,Low-Moderate
WAS002,2020,35,2020-08-24,13.0,13.0,1,Very Low
WAS002,2020,36,2020-08-31,362.0,362.0,9,Severe
WAS002,2020,37,2020-09-07,6.0,6.0,0,Negligible
WAS002,2020,38,2020-09-14,2.0,2.0,0,Negligible
WAS002,2020,39,2020-09-21,6.0,6.0,0,Negligible
WAS002,2020,40,2020-09-28,4.0,4.0,0,Negligible
WAS002,2020,41,2020-10-05,4.0,4.0,0,Negligible
WAS002,2020,42,2020-10-12,0.0,0.0,0,Negligible
WAS002,2020,43,2020-10-19,2.0,2.0,0,Negligible
WAS002,2020,44,2020-10-26,0.0,0.0,0,Negligible
WAS002,2020,45,2020-11-02,0.0,0.0,0,Negligible
WAS002,2020,48,2020-11-23,0.0,0.0,0,Negligible
WAS002,2021,6,2021-02-01,0.0,0.0,0,Negligible
WAS002,2021,7,2021-02-08,0.0,0.0,0,Negligible
WAS002,2021,8,2021-02-15,0.0,0.0,0,Negligible
WAS002,2021,9,2021-02-22,0.0,0.0,0,Negligible
WAS002,2021,10,2021-03-01,0.0,0.0,0,Negligible
WAS002,2021,11,2021-03-08,1.0,1.0,0,Negligible
WAS002,2021,12,2021-03-15,0.0,0.0,0,Negligible
WAS002,2021,13,2021-03-22,0.0,0.0,0,Negligible
WAS002,2021,14,2021-03-29,2.0,2.0,0,Negligible
WAS002,2021,15,2021-04-05,4.0,4.0,0,Negligible
WAS002,2021,16,2021-04-12,0.0,0.0,0,Negligible
WAS002,2021,17,2021-04-19,1.0,1.0,0,Negligible
WAS002,2021,18,2021-04-26,2.0,2.0,0,Negligible
WAS002,2021,19,2021-05-03,4.0,4.0,0,Negligible
WAS002,2021,20,2021-05-10,15.0,15.0,2,Low
WAS002,2021,21,2021-05-17,5.0,5.0,0,Negligible
WAS002,2021,22,2021-05-24,19.0,19.0,2,Low
WAS002,2021,23,2021-05-31,31.0,31.0,3,Low-Moderate
WAS002,2021,24,2021-06-07,13.0,13.0,1,Very Low
WAS002,2021,25,2021-06-14,19.0,19.0,2,Low
WAS002,2021,26,2021-06-21,20.0,20.0,2,Low
WAS002,2021,27,2021-06-28,588.0,588.0,10,Outbreak
WAS002,2021,28,2021-07-05,23.0,23.0,3,Low-Moderate
WAS002,2021,29,2021-07-12,1215.0,1215.0,10,Outbreak
WAS002,2021,30,2021-07-19,174.0,174.0,7,High
WAS002,2021,31,2021-07-26,69.0,69.0,5,Moderate-High
WAS002,2021,32,2021-08-02,396.0,396.0,10,Outbreak
WAS002,2021,33,2021-08-09,31.0,31.0,3,Low-Moderate
WAS002,2021,34,2021-08-16,58.0,58.0,4,Moderate
WAS002,2021,35,2021-08-23,48.0,48.0,4,Moderate
WAS002,2021,36,2021-08-30,162.0,162.0,7,High
WAS002,2021,37,2021-09-06,20.0,20.0,2,Low
WAS002,2021,38,2021-09-13,31.0,31.0,3,Low-Moderate
WAS002,2021,39,2021-09-20,17.0,17.0,2,Low
WAS002,2021,40,2021-09-27,20.0,20.0,2,Low
WAS002,2021,41,2021-10-04,42.0,42.0,4,Moderate
WAS002,2021,43,2021-10-18,0.0,0.0,0,Negligible
WAS002,2021,45,2021-11-01,4.0,4.0,0,Negligible
WAS002,2021,46,2021-11-08,0.0,0.0,0,Negligible
WAS002,2021,47,2021-11-15,0.0,0.0,0,Negligible
WAS002,2021,48,2021-11-22,0.0,0.0,0,Negligible
WAS002,2021,49,2021-11-29,0.0,0.0,0,Negligible
WAS002,2021,50,2021-12-06,0.0,0.0,0,Negligible
WAS002,2021,51,2021-12-13,0.0,0.0,0,Negligible
WAS002,2022,3,2022-01-17,0.0,0.0,0,Negligible
WAS002,2022,6,2022-02-07,1.0,1.0,0,Negligible
WAS002,2022,7,2022-02-14,0.0,0.0,0,Negligible
WAS002,2022,9,2022-02-28,0.0,0.0,0,Negligible
WAS002,2022,10,2022-03-07,3.0,3.0,0,Negligible
WAS002,2022,11,2022-03-14,1.0,1.0,0,Negligible
WAS002,2022,12,2022-03-21,1.0,1.0,0,Negligible
WAS002,2022,13,2022-03-28,0.0,0.0,0,Negligible
WAS002,2022,14,2022-04-04,2.0,2.0,0,Negligible
WAS002,2022,15,2022-04-11,0.0,0.0,0,Negligible
WAS002,2022,16,2022-04-18,5.0,5.0,0,Negligible
WAS002,2022,17,2022-04-25,2.0,2.0,0,Negligible
WAS002,2022,18,2022-05-02,11.0,11.0,1,Very Low
WAS002,2022,19,2022-05-09,16.0,16.0,2,Low
WAS002,2022,21,2022-05-23,73.0,73.0,5,Moderate-High
WAS002,2022,22,2022-05-30,21.0,21.0,2,Low
WAS002,2022,23,2022-06-06,634.0,634.0,10,Outbreak
WAS002,2022,24,2022-06-13,63.0,63.0,4,Moderate
WAS002,2022,25,2022-06-20,48.0,48.0,4,Moderate
WAS002,2022,26,2022-06-27,189.0,189.0,7,High
WAS002,2022,27,2022-07-04,138.0,138.0,6,Elevated
WAS002,2022,28,2022-07-11,2.0,2.0,0,Negligible
WAS002,2022,29,2022-07-18,74.0,74.0,5,Moderate-High
WAS002,2022,31,2022-08-01,269.0,269.0,9,Severe
WAS002,2022,32,2022-08-08,257.0,257.0,9,Severe
WAS002,2022,33,2022-08-15,5.0,5.0,0,Negligible
WAS002,2022,34,2022-08-22,12.0,12.0,1,Very Low
WAS002,2022,35,2022-08-29,107.0,107.0,6,Elevated
WAS002,2022,36,2022-09-05,1618.0,1618.0,10,Outbreak
WAS002,2022,37,2022-09-12,209.0,209.0,8,Very High
WAS002,2022,38,2022-09-19,147.0,147.0,7,High
WAS002,2022,39,2022-09-26,40.0,40.0,4,Moderate
WAS002,2022,40,2022-10-03,31.0,31.0,3,Low-Moderate
WAS002,2022,41,2022-10-10,19.0,19.0,2,Low
WAS002,2022,42,2022-10-17,17.0,17.0,2,Low
WAS002,2022,44,2022-10-31,3.0,3.0,0,Negligible
WAS002,2022,45,2022-11-07,5.0,5.0,0,Negligible
WAS002,2022,46,2022-11-14,0.0,0.0,0,Negligible
WAS002,2022,48,2022-11-28,0.0,0.0,0,Negligible
WAS002,2023,4,2023-01-23,0.0,0.2,0,Negligible
WAS002,2023,5,2023-01-30,0.0,0.1,0,Negligible
WAS002,2023,10,2023-03-06,0.0,0.1,0,Negligible
WAS002,2023,13,2023-03-27,0.0,0.3,0,Negligible
WAS002,2023,14,2023-04-03,0.0,0.3,0,Negligible
WAS002,2023,15,2023-04-10,1.0,0.4,0,Negligible
WAS002,2023,16,2023-04-17,1.0,1.8,0,Negligible
WAS002,2023,17,2023-04-24,0.0,1.7,0,Negligible
WAS002,2023,18,2023-05-01,2.0,1.0,0,Negligible
WAS002,2023,19,2023-05-08,1.0,2.8,0,Negligible
WAS002,2023,20,2023-05-15,23.0,2.1,0,Negligible
WAS002,2023,21,2023-05-22,16.0,15.5,2,Low
WAS002,2023,22,2023-05-29,87.0,12.8,1,Very Low
WAS002,2023,23,2023-06-05,733.0,38.1,3,Low-Moderate
WAS002,2023,24,2023-06-12,12.0,156.5,7,High
WAS002,2023,25,2023-06-19,88.0,10.0,1,Very Low
WAS002,2023,26,2023-06-26,179.0,41.7,4,Moderate
WAS002,2023,27,2023-07-03,128.0,70.6,5,Moderate-High
WAS002,2023,28,2023-07-10,244.0,61.5,4,Moderate
WAS002,2023,29,2023-07-17,165.0,98.8,6,Elevated
WAS002,2023,30,2023-07-24,179.0,79.9,5,Moderate-High
WAS002,2023,31,2023-07-31,23.0,79.2,5,Moderate-High
WAS002,2023,32,2023-08-07,82.0,17.9,2,Low
WAS002,2023,33,2023-08-14,101.0,41.1,4,Moderate
WAS002,2023,35,2023-08-28,329.0,43.3,4,Moderate
WAS002,2023,36,2023-09-04,207.0,118.8,6,Elevated
WAS002,2023,37,2023-09-11,111.0,62.9,4,Moderate
WAS002,2023,38,2023-09-18,243.0,41.6,4,Moderate
WAS002,2023,39,2023-09-25,140.0,66.2,5,Moderate-High
WAS002,2023,40,2023-10-02,32.0,46.4,4,Moderate
WAS002,2023,41,2023-10-09,109.0,16.5,2,Low
WAS002,2023,42,2023-10-16,22.0,36.4,3,Low-Moderate
WAS002,2023,43,2023-10-23,18.0,14.0,1,Very Low
WAS002,2023,44,2023-10-30,3.0,9.8,1,Very Low
WAS002,2023,45,2023-11-06,4.0,2.8,0,Negligible
WAS002,2023,46,2023-11-13,1.0,3.2,0,Negligible
WAS002,2023,48,2023-11-27,0.0,1.3,0,Negligible
WAS002,2023,49,2023-12-04,1.0,0.2,0,Negligible
WAS002,2024,10,2024-03-04,0.0,1.0,0,Negligible
WAS002,2024,11,2024-03-11,0.0,0.4,0,Negligible
WAS002,2024,12,2024-03-18,1.0,0.4,0,Negligible
WAS002,2024,13,2024-03-25,0.0,1.4,0,Negligible
WAS002,2024,14,2024-04-01,0.0,0.5,0,Negligible
WAS002,2024,15,2024-04-08,0.0,0.5,0,Negligible
WAS002,2024,16,2024-04-15,0.0,0.8,0,Negligible
WAS002,2024,17,2024-04-22,1.0,0.9,0,Negligible
WAS002,2024,18,2024-04-29,4.0,1.9,0,Negligible
WAS002,2024,19,2024-05-06,3.0,4.4,0,Negligible
WAS002,2024,20,2024-05-13,85.0,3.3,0,Negligible
WAS002,2024,21,2024-05-20,82.0,38.9,3,Low-Moderate
WAS002,2024,22,2024-05-27,575.0,35.9,3,Low-Moderate
WAS002,2024,23,2024-06-03,1471.0,144.2,6,Elevated
WAS002,2024,24,2024-06-10,159.0,292.2,9,Severe
WAS002,2024,25,2024-06-17,220.0,70.1,5,Moderate-High
WAS002,2024,26,2024-06-24,312.0,82.8,5,Moderate-High
WAS002,2024,27,2024-07-01,180.0,116.6,6,Elevated
WAS002,2024,28,2024-07-08,46.0,81.8,5,Moderate-High
WAS002,2024,29,2024-07-15,82.0,35.1,3,Low-Moderate
WAS002,2024,30,2024-07-22,19.0,48.6,4,Moderate
WAS002,2024,31,2024-07-29,17.0,18.9,2,Low
WAS002,2024,32,2024-08-05,21.0,16.7,2,Low
WAS002,2024,33,2024-08-12,18.0,19.6,2,Low
WAS002,2024,34,2024-08-19,8.0,18.7,2,Low
WAS002,2024,35,2024-08-26,1.0,9.3,1,Very Low
WAS002,2024,36,2024-09-02,5.0,2.9,0,Negligible
WAS002,2024,37,2024-09-09,18.0,7.5,0,Negligible
WAS002,2024,38,2024-09-16,45.0,15.4,2,Low
WAS002,2024,39,2024-09-23,52.0,23.8,3,Low-Moderate
WAS002,2024,40,2024-09-30,45.0,30.7,3,Low-Moderate
WAS002,2024,41,2024-10-07,21.0,28.0,3,Low-Moderate
WAS002,2024,42,2024-10-14,7.0,15.8,2,Low
WAS002,2024,43,2024-10-21,0.0,6.3,0,Negligible
WAS002,2024,45,2024-11-04,0.0,0.8,0,Negligible
WAS002,2024,46,2024-11-11,1.0,0.4,0,Negligible
WAS002,2024,47,2024-11-18,0.0,1.1,0,Negligible
WAS002,2025,4,2025-01-20,0.0,0.4,0,Negligible
WAS002,2025,7,2025-02-10,0.0,0.2,0,Negligible
WAS002,2025,8,2025-02-17,0.0,0.2,0,Negligible
WAS002,2025,9,2025-02-24,0.0,0.4,0,Negligible
WAS002,2025,10,2025-03-03,0.0,0.7,0,Negligible
WAS002,2025,11,2025-03-10,0.0,0.3,0,Negligible
WAS002,2025,12,2025-03-17,0.0,0.4,0,Negligible
WAS002,2025,13,2025-03-24,0.0,0.5,0,Negligible
WAS002,2025,15,2025-04-07,1.0,0.9,0,Negligible
WAS002,2025,16,2025-04-14,1.0,2.2,0,Negligible
WAS002,2025,17,2025-04-21,4.0,1.8,0,Negligible
WAS002,2025,18,2025-04-28,4.0,4.5,0,Negligible
WAS002,2025,19,2025-05-05,2.0,4.3,0,Negligible
WAS002,2025,20,2025-05-12,3.0,2.9,0,Negligible
WAS002,2025,21,2025-05-19,2.0,3.8,0,Negligible
WAS002,2025,22,2025-05-26,28.0,3.7,0,Negligible
WAS002,2025,23,2025-06-02,20.0,21.4,10,Outbreak
WAS002,2025,24,2025-06-09,17.0,17.5,2,Low
WAS002,2025,25,2025-06-16,77.0,16.9,2,Low
WAS002,2025,26,2025-06-23,16.0,44.2,4,Moderate
WAS002,2025,27,2025-06-30,56.0,14.8,10,Outbreak
WAS002,2025,28,2025-07-07,11.0,35.6,3,Low-Moderate
WAS002,2025,29,2025-07-14,31.0,13.5,1,Very Low
WAS002,2025,30,2025-07-21,4.0,24.5,3,Low-Moderate
WAS002,2025,31,2025-07-28,36.0,6.4,0,Negligible
WAS002,2025,32,2025-08-04,6.0,27.1,3,Low-Moderate
WAS002,2025,33,2025-08-11,37.0,9.3,1,Very Low
WAS002,2025,34,2025-08-18,7.0,28.1,3,Low-Moderate
WAS002,2025,35,2025-08-25,8.0,9.7,1,Very Low
WAS002-EX,2024,27,2024-07-01,61.0,64.7,10,Outbreak
WAS002-EX,2024,28,2024-07-08,45.0,40.7,4,Moderate
WAS002-EX,2024,29,2024-07-15,70.0,34.6,3,Low-Moderate
WAS002-EX,2024,30,2024-07-22,14.0,43.8,4,Moderate
WAS005,2018,14,2018-04-02,0.0,0.0,0,Negligible
WAS005,2018,15,2018-04-09,0.0,0.0,0,Negligible
WAS005,2018,16,2018-04-16,0.0,0.0,0,Negligible
WAS005,2018,17,2018-04-23,0.0,0.0,0,Negligible
WAS005,2018,18,2018-04-30,3.0,3.0,0,Negligible
WAS005,2018,19,2018-05-07,2.0,2.0,0,Negligible
WAS005,2018,20,2018-05-14,1.0,1.0,0,Negligible
WAS005,2018,21,2018-05-21,0.0,0.0,0,Negligible
WAS005,2018,22,2018-05-28,0.0,0.0,0,Negligible
WAS005,2018,23,2018-06-04,4.0,4.0,0,Negligible
WAS005,2018,24,2018-06-11,3.0,3.0,0,Negligible
WAS005,2018,25,2018-06-18,7.0,7.0,0,Negligible
WAS005,2018,26,2018-06-25,16.0,16.0,2,Low
WAS005,2018,27,2018-07-02,17.0,17.0,2,Low
WAS005,2018,28,2018-07-09,5.0,5.0,0,Negligible
WAS005,2018,29,2018-07-16,9.0,9.0,1,Very Low
