site,date,species,count,year,wnv,wee,sle,area,lat,lon
SGE003,2019-08-27,CxEry,12.0,2019,,,,SGE,37.1177,-113.5582
SGE003,2019-08-27,CxPip/Qui,6.0,2019,,,,SGE,37.1177,-113.5582
SGE003,2019-08-27,AeVex,2.0,2019,,,,SGE,37.1177,-113.5582
SGE003,2019-08-27,CuIno,1.0,2019,,,,SGE,37.1177,-113.5582
SGE003,2019-08-27,AnFre,2.0,2019,,,,SGE,37.1177,-113.5582
SGE003,2019-08-27,AnFra,7.0,2019,,,,SGE,37.1177,-113.5582
SGE007,2019-08-27,CxTar,3.0,2019,,,,SGE,37.085,-113.565
SGE007,2019-08-27,CxEry,13.0,2019,False,False,,SGE,37.085,-113.565
SGE007,2019-08-27,CxEry,100.0,2019,False,False,,SGE,37.085,-113.565
SGE007,2019-08-27,CxEry,100.0,2019,False,False,,SGE,37.085,-113.565
SGE007,2019-08-27,CxEry,2.0,2019,,,,SGE,37.085,-113.565
SGE009,2019-08-27,CxTar,4.0,2019,False,False,,SGE,37.09,-113.62
SGE009,2019-08-27,CxTar,1.0,2019,,,,SGE,37.09,-113.62
SGE009,2019-08-27,CxEry,1.0,2019,,,,SGE,37.09,-113.62
SGE009,2019-08-27,CxPip/Qui,4.0,2019,False,False,,SGE,37.09,-113.62
SGE009,2019-08-27,AeVex,1.0,2019,,,,SGE,37.09,-113.62
SGE009-2,2019-08-27,CxTar,2.0,2019,,,,SGE,37.088,-113.622
SGE009-2,2019-08-27,CxTar,2.0,2019,,,,SGE,37.088,-113.622
SGE009-2,2019-08-27,CxPip/Qui,1.0,2019,,,,SGE,37.088,-113.622
SGE009-2,2019-08-27,OcDor,1.0,2019,,,,SGE,37.088,-113.622
SGE010,2019-08-27,CxTar,1.0,2019,,,,SGE,37.1041,-113.5841
SGE010,2019-08-27,CxPip/Qui,15.0,2019,False,False,,SGE,37.1041,-113.5841
SGE010,2019-08-27,CxPip/Qui,3.0,2019,,,,SGE,37.1041,-113.5841
SGE013,2019-08-27,CxTar,7.0,2019,False,False,,SGE,37.135,-113.578
SGE013,2019-08-27,CxEry,1.0,2019,,,,SGE,37.135,-113.578
SGE013,2019-08-27,CxEry,47.0,2019,True,False,,SGE,37.135,-113.578
SGE013,2019-08-27,CxEry,11.0,2019,,,,SGE,37.135,-113.578
SGE013,2019-08-27,CxPip/Qui,1.0,2019,,,,SGE,37.135,-113.578
SGE013,2019-08-27,CxPip/Qui,2.0,2019,,,,SGE,37.135,-113.578
SGE014,2019-08-27,CxTar,44.0,2019,True,False,,SGE,37.092,-113.582
SGE014,2019-08-27,CxTar,100.0,2019,False,False,,SGE,37.092,-113.582
SGE014,2019-08-27,CxTar,15.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-08-27,CxEry,20.0,2019,False,False,,SGE,37.092,-113.582
SGE014,2019-08-27,CxEry,1.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-08-27,CxPip/Qui,6.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-08-27,AeVex,21.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-08-27,AnFre,6.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-08-27,AnFre,1.0,2019,,,,SGE,37.092,-113.582
SGE015,2019-08-27,CxTar,10.0,2019,False,False,,SGE,37.075,-113.52
SGE015,2019-08-27,CxPip/Qui,34.0,2019,False,False,,SGE,37.075,-113.52
SGE016,2019-08-27,CxTar,9.0,2019,False,False,,SGE,37.1041,-113.5841
SGE016,2019-08-27,CxEry,11.0,2019,True,False,,SGE,37.1041,-113.5841
SGE016,2019-08-27,CxPip/Qui,3.0,2019,False,False,,SGE,37.1041,-113.5841
SGE016,2019-08-27,AnFre,1.0,2019,,,,SGE,37.1041,-113.5841
SGE016,2019-08-27,AnFra,2.0,2019,,,,SGE,37.1041,-113.5841
WAS001,2019-08-27,CxTar,1.0,2019,,,,WAS,37.129,-113.505
WAS001,2019-08-27,CxPip/Qui,4.0,2019,,,,WAS,37.129,-113.505
WAS001,2019-08-27,AnFre,1.0,2019,,,,WAS,37.129,-113.505
WAS001,2019-08-27,AnFra,2.0,2019,,,,WAS,37.129,-113.505
WAS001,2019-08-27,AeVex,6.0,2019,,,,WAS,37.129,-113.505
WAS002,2019-08-27,CxTar,3.0,2019,,,,WAS,37.135,-113.515
WAS002,2019-08-27,CxTar,3.0,2019,,,,WAS,37.135,-113.515
WAS002,2019-08-27,CxEry,3.0,2019,,,,WAS,37.135,-113.515
WAS002,2019-08-27,CxPip/Qui,1.0,2019,,,,WAS,37.135,-113.515
WAS002,2019-08-27,AnFra,1.0,2019,,,,WAS,37.135,-113.515
WAS006,2019-08-27,CxPip/Qui,1.0,2019,,,,WAS,37.13,-113.48
WAS008,2019-08-27,CxTar,33.0,2019,False,False,,WAS,37.15,-113.47
WAS008,2019-08-27,CxTar,4.0,2019,,,,WAS,37.15,-113.47
WAS008,2019-08-27,AnFra,41.0,2019,,,,WAS,37.15,-113.47
WAS008,2019-08-27,AnFra,8.0,2019,,,,WAS,37.15,-113.47
WAS008,2019-08-27,AnFre,1.0,2019,,,,WAS,37.15,-113.47
HUR007,2019-08-28,PsSig,9.0,2019,,,,HUR,37.172,-113.31
HUR009,2019-08-28,CxTar,7.0,2019,False,False,,HUR,37.16,-113.295
HUR009,2019-08-28,CuIno,1.0,2019,,,,HUR,37.16,-113.295
HUR009,2019-08-28,PsSig,13.0,2019,,,,HUR,37.16,-113.295
HUR009,2019-08-28,PsSig,2.0,2019,,,,HUR,37.16,-113.295
LEE002,2019-08-28,CxTar,49.0,2019,False,False,,LEE,37.2394,-113.3603
LEE002,2019-08-28,CxEry,2.0,2019,,,,LEE,37.2394,-113.3603
LEE002,2019-08-28,CxApi,1.0,2019,,,,LEE,37.2394,-113.3603
LEE002,2019-08-28,CxThr,22.0,2019,False,False,,LEE,37.2394,-113.3603
ROC002,2019-08-28,CxTar,15.0,2019,False,False,,ROC,37.168,-113.35
ROC002,2019-08-28,CxThr,24.0,2019,False,False,,ROC,37.168,-113.35
ROC002,2019-08-28,CxThr,14.0,2019,,,,ROC,37.168,-113.35
ROC002,2019-08-28,CuIno,1.0,2019,,,,ROC,37.168,-113.35
ROC002,2019-08-28,AnFra,1.0,2019,,,,ROC,37.168,-113.35
ROC002,2019-08-28,CxApi,1.0,2019,,,,ROC,37.168,-113.35
SPR002,2019-08-28,CxTar,15.0,2019,False,False,,SPR,37.188,-113.327
SPR002,2019-08-28,CxTar,1.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-08-28,CxThr,5.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-08-28,CxApi,2.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-08-28,CuIno,6.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-08-28,AnFre,3.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-08-28,AnFra,1.0,2019,,,,SPR,37.188,-113.327
TOQ002,2019-08-28,CxTar,53.0,2019,False,False,,TOQ,37.243,-113.297
TOQ002,2019-08-28,CxTar,15.0,2019,,,,TOQ,37.243,-113.297
TOQ002,2019-08-28,CxPip/Qui,3.0,2019,,,,TOQ,37.243,-113.297
TOQ002,2019-08-28,CxThr,13.0,2019,False,False,,TOQ,37.243,-113.297
TOQ002,2019-08-28,CxThr,4.0,2019,,,,TOQ,37.243,-113.297
TOQ002,2019-08-28,AnFra,3.0,2019,,,,TOQ,37.243,-113.297
TOQ002,2019-08-28,AnFra,1.0,2019,,,,TOQ,37.243,-113.297
TOQ002,2019-08-28,CuIno,1.0,2019,,,,TOQ,37.243,-113.297
VIR006,2019-08-28,CxTar,2.0,2019,,,,VIR,37.2167,-113.25
VIR006,2019-08-28,CxThr,6.0,2019,,,,VIR,37.2167,-113.25
VIR006,2019-08-28,CxThr,1.0,2019,,,,VIR,37.2167,-113.25
VIR006,2019-08-28,CuIno,4.0,2019,,,,VIR,37.2167,-113.25
VIR006,2019-08-28,AeVex,1.0,2019,,,,VIR,37.2167,-113.25
NHA001,2019-08-29,CxTar,12.0,2019,False,False,,NHA,37.496,-113.3168
NHA001,2019-08-29,CxTar,1.0,2019,,,,NHA,37.496,-113.3168
NHA001,2019-08-29,CxEry,26.0,2019,False,False,,NHA,37.496,-113.3168
NHA001,2019-08-29,CxEry,4.0,2019,,,,NHA,37.496,-113.3168
NHA001,2019-08-29,CxThr,9.0,2019,,,,NHA,37.496,-113.3168
NHA001,2019-08-29,CxThr,11.0,2019,,,,NHA,37.496,-113.3168
NHA001,2019-08-29,CuIno,13.0,2019,,,,NHA,37.496,-113.3168
NHA001,2019-08-29,CuIno,1.0,2019,,,,NHA,37.496,-113.3168
NHA001,2019-08-29,AnFra,3.0,2019,,,,NHA,37.496,-113.3168
NHA002,2019-08-29,CxTar,4.0,2019,,,,NHA,37.485,-113.32
NHA002,2019-08-29,CxThr,1.0,2019,,,,NHA,37.485,-113.32
NHA002,2019-08-29,CuIno,1.0,2019,,,,NHA,37.485,-113.32
IVI001,2019-09-04,CxTar,26.0,2019,False,False,,IVI,37.1649,-113.6794
IVI001,2019-09-04,CxEry,1.0,2019,,,,IVI,37.1649,-113.6794
IVI001,2019-09-04,AnFra,12.0,2019,,,,IVI,37.1649,-113.6794
IVI001,2019-09-04,AnFra,13.0,2019,,,,IVI,37.1649,-113.6794
IVI001,2019-09-04,CuIno,1.0,2019,,,,IVI,37.1649,-113.6794
IVI002,2019-09-04,CxTar,1.0,2019,,,,IVI,37.1649,-113.6794
IVI002,2019-09-04,CxTar,2.0,2019,,,,IVI,37.1649,-113.6794
IVI002,2019-09-04,CxEry,1.0,2019,,,,IVI,37.1649,-113.6794
IVI002,2019-09-04,AnFra,1.0,2019,,,,IVI,37.1649,-113.6794
SCL001,2019-09-04,CxTar,4.0,2019,,,,SCL,37.137,-113.653
SCL001,2019-09-04,CxEry,2.0,2019,,,,SCL,37.137,-113.653
SCL001,2019-09-04,CxPip/Qui,2.0,2019,,,,SCL,37.137,-113.653
SCL001,2019-09-04,CxThr,2.0,2019,,,,SCL,37.137,-113.653
SCL001,2019-09-04,AnFra,3.0,2019,,,,SCL,37.137,-113.653
SCL001,2019-09-04,AnFra,9.0,2019,,,,SCL,37.137,-113.653
SCL004,2019-09-04,CxTar,9.0,2019,False,False,,SCL,37.149,-113.66
SCL004,2019-09-04,CxTar,7.0,2019,,,,SCL,37.149,-113.66
SCL004,2019-09-04,CxEry,34.0,2019,False,False,,SCL,37.149,-113.66
SCL004,2019-09-04,CxEry,3.0,2019,,,,SCL,37.149,-113.66
SCL004,2019-09-04,CxThr,6.0,2019,,,,SCL,37.149,-113.66
SCL004,2019-09-04,CxPip/Qui,2.0,2019,,,,SCL,37.149,-113.66
SCL004,2019-09-04,AnFre,11.0,2019,,,,SCL,37.149,-113.66
SCL004,2019-09-04,AnFre,3.0,2019,,,,SCL,37.149,-113.66
SCL005,2019-09-04,CxTar,14.0,2019,False,False,,SCL,37.14,-113.65
SCL005,2019-09-04,CxTar,3.0,2019,,,,SCL,37.14,-113.65
SCL005,2019-09-04,CxPip/Qui,1.0,2019,,,,SCL,37.14,-113.65
SCL005,2019-09-04,AeVex,1.0,2019,,,,SCL,37.14,-113.65
SGE002,2019-09-04,CxTar,8.0,2019,False,False,,SGE,37.0977,-113.5685
SGE002,2019-09-04,CxTar,1.0,2019,,,,SGE,37.0977,-113.5685
SGE002,2019-09-04,CxEry,1.0,2019,,,,SGE,37.0977,-113.5685
SGE002,2019-09-04,CxEry,3.0,2019,,,,SGE,37.0977,-113.5685
SGE002,2019-09-04,CxPip/Qui,1.0,2019,,,,SGE,37.0977,-113.5685
SGE002,2019-09-04,CxThr,4.0,2019,,,,SGE,37.0977,-113.5685
SGE002,2019-09-04,CuIno,1.0,2019,,,,SGE,37.0977,-113.5685
SGE002,2019-09-04,AnFre,1.0,2019,,,,SGE,37.0977,-113.5685
SGE002,2019-09-04,AnFre,2.0,2019,,,,SGE,37.0977,-113.5685
SGE002,2019-09-04,AnFra,4.0,2019,,,,SGE,37.0977,-113.5685
SGE002,2019-09-04,AnFra,1.0,2019,,,,SGE,37.0977,-113.5685
SGE003,2019-09-04,CxTar,75.0,2019,False,False,,SGE,37.1177,-113.5582
SGE003,2019-09-04,CxTar,93.0,2019,,,,SGE,37.1177,-113.5582
SGE003,2019-09-04,CxEry,10.0,2019,False,False,,SGE,37.1177,-113.5582
SGE003,2019-09-04,CxEry,7.0,2019,,,,SGE,37.1177,-113.5582
SGE003,2019-09-04,AnFre,2.0,2019,,,,SGE,37.1177,-113.5582
SGE003,2019-09-04,AnFre,1.0,2019,,,,SGE,37.1177,-113.5582
SGE003,2019-09-04,AnFra,6.0,2019,,,,SGE,37.1177,-113.5582
SGE003,2019-09-04,AnFra,2.0,2019,,,,SGE,37.1177,-113.5582
SGE007,2019-09-04,CxEry,48.0,2019,False,False,,SGE,37.085,-113.565
SGE007,2019-09-04,CxEry,3.0,2019,,,,SGE,37.085,-113.565
SGE007,2019-09-04,CxPip/Qui,3.0,2019,,,,SGE,37.085,-113.565
SGE007,2019-09-04,CxPip/Qui,1.0,2019,,,,SGE,37.085,-113.565
SGE009-2,2019-09-04,CxTar,5.0,2019,False,False,,SGE,37.088,-113.622
SGE009-2,2019-09-04,CxPip/Qui,5.0,2019,False,False,,SGE,37.088,-113.622
SGE009-2,2019-09-04,OcDor,1.0,2019,,,,SGE,37.088,-113.622
SGE010,2019-09-04,CxTar,2.0,2019,,,,SGE,37.1041,-113.5841
SGE010,2019-09-04,CxTar,2.0,2019,,,,SGE,37.1041,-113.5841
SGE010,2019-09-04,CxPip/Qui,4.0,2019,,,,SGE,37.1041,-113.5841
SGE010,2019-09-04,AnFra,1.0,2019,,,,SGE,37.1041,-113.5841
SGE013,2019-09-04,CxTar,2.0,2019,,,,SGE,37.135,-113.578
SGE013,2019-09-04,CxTar,1.0,2019,,,,SGE,37.135,-113.578
SGE013,2019-09-04,CxEry,21.0,2019,False,False,,SGE,37.135,-113.578
SGE013,2019-09-04,CxEry,49.0,2019,,,,SGE,37.135,-113.578
SGE013,2019-09-04,CxPip/Qui,2.0,2019,,,,SGE,37.135,-113.578
SGE014,2019-09-04,CxTar,60.0,2019,False,False,,SGE,37.092,-113.582
SGE014,2019-09-04,CxTar,34.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-04,CxEry,2.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-04,CxEry,1.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-04,CxPip/Qui,4.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-04,CxThr,7.0,2019,False,False,,SGE,37.092,-113.582
SGE014,2019-09-04,CxThr,6.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-04,AeVex,1.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-04,AeVex,1.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-04,AnFre,2.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-04,AnFre,1.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-04,AnFra,1.0,2019,,,,SGE,37.092,-113.582
SGE015,2019-09-04,CxTar,2.0,2019,,,,SGE,37.075,-113.52
SGE015,2019-09-04,CxTar,1.0,2019,,,,SGE,37.075,-113.52
SGE015,2019-09-04,CxPip/Qui,3.0,2019,,,,SGE,37.075,-113.52
SGE016,2019-09-04,CxTar,80.0,2019,True,False,,SGE,37.1041,-113.5841
SGE016,2019-09-04,CxEry,33.0,2019,True,False,,SGE,37.1041,-113.5841
SGE016,2019-09-04,CxEry,1.0,2019,,,,SGE,37.1041,-113.5841
SGE016,2019-09-04,CxPip/Qui,7.0,2019,False,False,,SGE,37.1041,-113.5841
SGE016,2019-09-04,AeVex,2.0,2019,,,,SGE,37.1041,-113.5841
SGE016,2019-09-04,AnFra,1.0,2019,,,,SGE,37.1041,-113.5841
SGE016,2019-09-04,AnFre,1.0,2019,,,,SGE,37.1041,-113.5841
WAS002,2019-09-04,CxTar,8.0,2019,True,False,,WAS,37.135,-113.515
WAS002,2019-09-04,CxTar,4.0,2019,,,,WAS,37.135,-113.515
WAS002,2019-09-04,AeVex,15.0,2019,,,,WAS,37.135,-113.515
WAS002,2019-09-04,AeVex,15.0,2019,,,,WAS,37.135,-113.515
WAS002,2019-09-04,AnFra,1.0,2019,,,,WAS,37.135,-113.515
WAS002,2019-09-04,AnFra,1.0,2019,,,,WAS,37.135,-113.515
WAS006,2019-09-04,CxPip/Qui,1.0,2019,,,,WAS,37.13,-113.48
WAS008,2019-09-04,CxTar,50.0,2019,False,False,,WAS,37.15,-113.47
WAS008,2019-09-04,CxTar,2.0,2019,,,,WAS,37.15,-113.47
WAS008,2019-09-04,AnFra,57.0,2019,,,,WAS,37.15,-113.47
WAS008,2019-09-04,AnFra,14.0,2019,,,,WAS,37.15,-113.47
SR-Cabinet Tech,2019-09-04,CxTar,7.0,2019,False,False,,SR,37.1041,-113.5841
SR-Cabinet Tech,2019-09-04,CxEry,1.0,2019,,,,SR,37.1041,-113.5841
SR-Cabinet Tech,2019-09-04,AnFre,3.0,2019,,,,SR,37.1041,-113.5841
SR-Cabinet Tech,2019-09-04,AnFra,1.0,2019,,,,SR,37.1041,-113.5841
TOQ002,2019-09-04,CxTar,32.0,2019,False,False,,TOQ,37.243,-113.297
TOQ002,2019-09-04,CxTar,5.0,2019,,,,TOQ,37.243,-113.297
TOQ002,2019-09-04,CxPip/Qui,1.0,2019,,,,TOQ,37.243,-113.297
TOQ002,2019-09-04,AnFra,4.0,2019,,,,TOQ,37.243,-113.297
TOQ002,2019-09-04,AnFra,5.0,2019,,,,TOQ,37.243,-113.297
TOQ002,2019-09-04,OcVar,1.0,2019,,,,TOQ,37.243,-113.297
VIR006,2019-09-04,CxTar,4.0,2019,,,,VIR,37.2167,-113.25
VIR006,2019-09-04,AeVex,2.0,2019,,,,VIR,37.2167,-113.25
VIR006,2019-09-04,AeVex,2.0,2019,,,,VIR,37.2167,-113.25
IVI001,2019-09-10,CxTar,3.0,2019,,,,IVI,37.1649,-113.6794
IVI001,2019-09-10,AnFra,6.0,2019,,,,IVI,37.1649,-113.6794
IVI002,2019-09-10,CxTar,3.0,2019,,,,IVI,37.1649,-113.6794
IVI002,2019-09-10,CxPip/Qui,3.0,2019,,,,IVI,37.1649,-113.6794
IVI002,2019-09-10,AnFra,1.0,2019,,,,IVI,37.1649,-113.6794
SCL001,2019-09-10,CxTar,3.0,2019,,,,SCL,37.137,-113.653
SCL001,2019-09-10,CxPip/Qui,1.0,2019,,,,SCL,37.137,-113.653
SCL004,2019-09-10,CxTar,9.0,2019,False,False,,SCL,37.149,-113.66
SCL004,2019-09-10,CxTar,2.0,2019,,,,SCL,37.149,-113.66
SCL004,2019-09-10,CxEry,13.0,2019,False,False,,SCL,37.149,-113.66
SCL004,2019-09-10,CxEry,1.0,2019,,,,SCL,37.149,-113.66
SCL004,2019-09-10,CxThr,2.0,2019,,,,SCL,37.149,-113.66
SCL004,2019-09-10,CxThr,1.0,2019,,,,SCL,37.149,-113.66
SCL004,2019-09-10,CxPip/Qui,3.0,2019,,,,SCL,37.149,-113.66
SCL004,2019-09-10,AnFre,2.0,2019,,,,SCL,37.149,-113.66
SCL004,2019-09-10,AnFre,3.0,2019,,,,SCL,37.149,-113.66
SCL004,2019-09-10,CuIno,1.0,2019,,,,SCL,37.149,-113.66
SCL005,2019-09-10,CxTar,9.0,2019,False,False,,SCL,37.14,-113.65
SCL005,2019-09-10,CxTar,1.0,2019,,,,SCL,37.14,-113.65
SCL005,2019-09-10,CxPip/Qui,1.0,2019,,,,SCL,37.14,-113.65
SCL005,2019-09-10,CxThr,2.0,2019,,,,SCL,37.14,-113.65
SGE002,2019-09-10,CxTar,44.0,2019,False,False,,SGE,37.0977,-113.5685
SGE002,2019-09-10,CxTar,1.0,2019,,,,SGE,37.0977,-113.5685
SGE002,2019-09-10,CxPip/Qui,8.0,2019,,,,SGE,37.0977,-113.5685
SGE002,2019-09-10,CxThr,4.0,2019,,,,SGE,37.0977,-113.5685
SGE002,2019-09-10,AnFra,2.0,2019,,,,SGE,37.0977,-113.5685
SGE002,2019-09-10,AnFre,1.0,2019,,,,SGE,37.0977,-113.5685
SGE003,2019-09-10,CxTar,17.0,2019,False,False,,SGE,37.1177,-113.5582
SGE003,2019-09-10,CxTar,100.0,2019,True,False,,SGE,37.1177,-113.5582
SGE003,2019-09-10,CxTar,14.0,2019,,,,SGE,37.1177,-113.5582
SGE003,2019-09-10,CxEry,80.0,2019,False,False,,SGE,37.1177,-113.5582
SGE003,2019-09-10,CxEry,3.0,2019,,,,SGE,37.1177,-113.5582
SGE003,2019-09-10,AnFre,1.0,2019,,,,SGE,37.1177,-113.5582
SGE003,2019-09-10,AnFra,3.0,2019,,,,SGE,37.1177,-113.5582
SGE007,2019-09-10,CxTar,3.0,2019,,,,SGE,37.085,-113.565
SGE007,2019-09-10,CxTar,2.0,2019,,,,SGE,37.085,-113.565
SGE007,2019-09-10,CxEry,58.0,2019,False,False,,SGE,37.085,-113.565
SGE007,2019-09-10,CxEry,7.0,2019,,,,SGE,37.085,-113.565
SGE009,2019-09-10,CxTar,14.0,2019,False,False,,SGE,37.09,-113.62
SGE009,2019-09-10,CxPip/Qui,7.0,2019,False,False,,SGE,37.09,-113.62
SGE009,2019-09-10,AeVex,3.0,2019,,,,SGE,37.09,-113.62
SGE009,2019-09-10,OcDor,1.0,2019,,,,SGE,37.09,-113.62
SGE009-2,2019-09-10,CxTar,8.0,2019,False,False,,SGE,37.088,-113.622
SGE009-2,2019-09-10,CxTar,1.0,2019,,,,SGE,37.088,-113.622
SGE009-2,2019-09-10,OcDor,3.0,2019,,,,SGE,37.088,-113.622
SGE010,2019-09-10,CxTar,2.0,2019,,,,SGE,37.1041,-113.5841
SGE010,2019-09-10,CxPip/Qui,5.0,2019,,,,SGE,37.1041,-113.5841
SGE013,2019-09-10,CxTar,16.0,2019,False,False,,SGE,37.135,-113.578
SGE013,2019-09-10,CxTar,1.0,2019,,,,SGE,37.135,-113.578
SGE013,2019-09-10,CxEry,33.0,2019,False,False,,SGE,37.135,-113.578
SGE013,2019-09-10,CxEry,4.0,2019,,,,SGE,37.135,-113.578
SGE013,2019-09-10,CxThr,3.0,2019,,,,SGE,37.135,-113.578
SGE014,2019-09-10,CxTar,60.0,2019,True,False,,SGE,37.092,-113.582
SGE014,2019-09-10,CxTar,100.0,2019,False,False,,SGE,37.092,-113.582
SGE014,2019-09-10,CxTar,100.0,2019,False,False,,SGE,37.092,-113.582
SGE014,2019-09-10,CxThr,17.0,2019,False,False,,SGE,37.092,-113.582
SGE014,2019-09-10,CxThr,1.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-10,CxPip/Qui,3.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-10,AnFra,5.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-10,AnFre,2.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-10,AeVex,7.0,2019,,,,SGE,37.092,-113.582
SGE014,2019-09-10,CxEry,4.0,2019,,,,SGE,37.092,-113.582
SGE015,2019-09-10,CxTar,10.0,2019,False,False,,SGE,37.075,-113.52
SGE015,2019-09-10,CxPip/Qui,27.0,2019,False,False,,SGE,37.075,-113.52
SGE015,2019-09-10,AnFre,1.0,2019,,,,SGE,37.075,-113.52
SGE015,2019-09-10,AeVex,2.0,2019,,,,SGE,37.075,-113.52
SGE016,2019-09-10,CxTar,14.0,2019,False,False,,SGE,37.1041,-113.5841
SGE016,2019-09-10,CxEry,10.0,2019,False,False,,SGE,37.1041,-113.5841
SGE016,2019-09-10,CxPip/Qui,1.0,2019,,,,SGE,37.1041,-113.5841
SGE016-2,2019-09-10,CxTar,9.0,2019,False,False,,SGE,37.1041,-113.5841
SGE016-2,2019-09-10,CxPip/Qui,3.0,2019,,,,SGE,37.1041,-113.5841
RIO VIRGIN SR,2019-09-10,AnFra,1.0,2019,,,,RIO,,
WAS002,2019-09-10,CxTar,6.0,2019,False,False,,WAS,37.135,-113.515
WAS002,2019-09-10,CxTar,1.0,2019,,,,WAS,37.135,-113.515
WAS002,2019-09-10,CuIno,3.0,2019,,,,WAS,37.135,-113.515
WAS002,2019-09-10,AeVex,8.0,2019,,,,WAS,37.135,-113.515
WAS002,2019-09-10,AeVex,1.0,2019,,,,WAS,37.135,-113.515
WAS008,2019-09-10,CxTar,62.0,2019,False,False,,WAS,37.15,-113.47
WAS008,2019-09-10,CxTar,1.0,2019,,,,WAS,37.15,-113.47
WAS008,2019-09-10,CxEry,1.0,2019,,,,WAS,37.15,-113.47
WAS008,2019-09-10,AnFre,2.0,2019,,,,WAS,37.15,-113.47
WAS008,2019-09-10,AnFra,29.0,2019,,,,WAS,37.15,-113.47
WAS008,2019-09-10,AnFra,7.0,2019,,,,WAS,37.15,-113.47
WAS008,2019-09-10,CuIno,1.0,2019,,,,WAS,37.15,-113.47
HUR007,2019-09-11,CxTar,2.0,2019,,,,HUR,37.172,-113.31
HUR007,2019-09-11,CxTar,1.0,2019,,,,HUR,37.172,-113.31
HUR007,2019-09-11,PsSig,1.0,2019,,,,HUR,37.172,-113.31
HUR009,2019-09-11,PsSig,6.0,2019,,,,HUR,37.16,-113.295
LEE002,2019-09-11,CxTar,15.0,2019,False,False,,LEE,37.2394,-113.3603
LEE002,2019-09-11,CxTar,2.0,2019,,,,LEE,37.2394,-113.3603
LEE002,2019-09-11,CxThr,25.0,2019,False,False,,LEE,37.2394,-113.3603
LEE002,2019-09-11,CxPip/Qui,5.0,2019,,,,LEE,37.2394,-113.3603
LEE002,2019-09-11,AnFre,1.0,2019,,,,LEE,37.2394,-113.3603
LEE002,2019-09-11,CuIno,1.0,2019,,,,LEE,37.2394,-113.3603
ROC002,2019-09-11,CxTar,5.0,2019,False,False,,ROC,37.168,-113.35
ROC002,2019-09-11,CxThr,24.0,2019,False,False,,ROC,37.168,-113.35
ROC002,2019-09-11,CxThr,24.0,2019,,,,ROC,37.168,-113.35
ROC002,2019-09-11,CuIno,1.0,2019,,,,ROC,37.168,-113.35
ROC002,2019-09-11,AeVex,11.0,2019,,,,ROC,37.168,-113.35
ROC002,2019-09-11,AnFra,1.0,2019,,,,ROC,37.168,-113.35
SPR002,2019-09-11,CxThr,5.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-09-11,CxThr,3.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-09-11,CxPip/Qui,1.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-09-11,CxApi,1.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-09-11,CxApi,2.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-09-11,AeVex,22.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-09-11,AnFre,3.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-09-11,AnFre,1.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-09-11,AnFra,5.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-09-11,AnFra,3.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-09-11,CuIno,3.0,2019,,,,SPR,37.188,-113.327
SPR002,2019-09-11,CuInc,2.0,2019,,,,SPR,37.188,-113.327
SPRINDALE-SR,2019-09-11,CxTar,3.0,2019,,,,SPRINDALE,,
SPRINDALE-SR,2019-09-11,CxTar,5.0,2019,,,,SPRINDALE,,
SPRINDALE-SR,2019-09-11,CxThr,1.0,2019,,,,SPRINDALE,,
SPRINDALE-SR,2019-09-11,AeVex,14.0,2019,,,,SPRINDALE,,
SPRINDALE-SR,2019-09-11,AeVex,6.0,2019,,,,SPRINDALE,,
SPRINDALE-SR,2019-09-11,OrSig,1.0,2019,,,,SPRINDALE,,
